Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/10/19, 21:43:33, 34.680439, 135.184830, 49.21,  0.00, 167, 0, 12.66, 1
2016/10/19, 21:44:36, 34.680481, 135.184753, 58.70,  0.00, 303, 0, 8.45, 1
2016/10/19, 21:45:40, 34.680336, 135.184799, 50.33,  0.00, 165, 0, 16.66, 1
2016/10/19, 21:46:45, 34.680565, 135.184845, 78.83,  684.00, 9, 0, 25.81, 1
2016/10/19, 21:47:50, 34.680534, 135.184784, 100.59,  288.00, 238, 0, 6.56, 1
2016/10/19, 21:48:54, 34.680489, 135.184647, 89.39,  0.00, 248, 0, 13.49, 1
2016/10/19, 21:49:58, 34.680531, 135.184769, 94.65,  216.00, 67, 0, 12.09, 1
2016/10/19, 21:51:02, 34.680309, 135.184555, 75.90,  216.00, 218, 0, 31.50, 1
2016/10/19, 21:52:06, 34.680565, 135.184845, 85.95,  828.00, 42, 0, 38.90, 1
2016/10/19, 21:53:10, 34.680412, 135.184677, 65.74,  468.00, 222, 0, 22.92, 1
2016/10/19, 21:54:15, 34.680439, 135.184875, 45.72,  1008.00, 80, 0, 18.35, 1
2016/10/19, 21:55:21, 34.680611, 135.184906, 87.80,  324.00, 8, 0, 19.33, 1
2016/10/19, 21:56:27, 34.680466, 135.184662, 89.76,  396.00, 234, 0, 27.53, 1
2016/10/19, 21:57:32, 34.680466, 135.184692, 83.07,  252.00, 89, 0, 2.74, 1
2016/10/19, 21:58:35, 34.680374, 135.184753, 61.39,  0.00, 151, 0, 11.65, 1
2016/10/19, 21:59:39, 34.680496, 135.184921, 72.27,  0.00, 48, 0, 20.49, 1
2016/10/19, 22:00:42, 34.680325, 135.184830, 36.72,  0.00, 203, 0, 20.76, 1
2016/10/19, 22:01:45, 34.680313, 135.184875, 25.47,  0.00, 107, 0, 4.33, 1
2016/10/19, 22:02:54, 34.680138, 135.184998, 101.69,  1260.00, 149, 0, 22.48, 1
2016/10/19, 22:04:00, 34.680248, 135.185013, 3.55,  11988.00, 6, 0, 12.31, 1
2016/10/19, 22:05:13, 34.679638, 135.183685, 83.07,  2052.00, 240, 0, 139.09, 1
2016/10/19, 22:06:18, 34.680145, 135.183395, 95.38,  2268.00, 334, 0, 62.30, 1
2016/10/19, 22:07:25, 34.680687, 135.183456, 127.61,  540.00, 5, 0, 60.53, 1
2016/10/19, 22:08:52, 34.680313, 135.183929, 283.12,  2808.00, 133, 0, 60.00, 1
2016/10/19, 22:09:58, 34.680355, 135.182419, 99.30,  0.00, 271, 0, 138.15, 1
